api,sh_lat,sh_lon,county,well_name,well_number,operator,well_symbol,well_status,well_type
3507327190,36.0886401,-97.9221657,KINGFISHER,BUZZARD 1907 1-26D,1-26D,BLAKE PRODUCTION,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327189,36.102942,-97.953131,KINGFISHER,HOOTER 1907 1-21D,1-21D,BLAKE PRODUCTION,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327188,36.100641,-97.919444,KINGFISHER,ALBATROSS 1907 1-26D,1-26D,BLAKE PRODUCTION,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327187,36.078464,-97.954767,KINGFISHER,RAVEN 1907 1-33D,1-33D,BLAKE PRODUCTION,OIL & GAS-DRILLING,DRILLING,OIL & GAS
3507327186,36.074335,-97.937647,KINGFISHER,FALCON 1907 1-34D,1-34D,BLAKE PRODUCTION,OIL & GAS-DUC,DUC,OIL & GAS
3507327185,35.756654,-97.841675,KINGFISHER,EMMA 1506 2H-28X,2H-28X,OVINTIV,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327184,35.765544,-97.841676,KINGFISHER,EMMA 1506 3H-28X,3H-28X,OVINTIV,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327183,35.9552301,-97.76266,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 28-3HO,28-3HO,MACH NATURAL RESOURCES LP,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327182,35.955291,-97.76266,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 27-5HO,27-5HO,MACH NATURAL RESOURCES LP,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327181,35.858576,-97.882732,KINGFISHER,APACHE 1606 3H-19XX,3H-19XX,OVINTIV,OIL & GAS-DUC,DUC,OIL & GAS
3507327179,35.858576,-97.8829,KINGFISHER,WHEELER 1606 3H-6XX,3H-6XX,OVINTIV,OIL & GAS-DUC,DUC,OIL & GAS
3507327178,35.858577,-97.882985,KINGFISHER,WHEELER 1606 2H-6XX,2H-6XX,OVINTIV,OIL & GAS-DRILLING,DRILLING,OIL & GAS
3507327180,35.858576,-97.882816,KINGFISHER,APACHE 1606 2H-19XX,2H-19XX,OVINTIV,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327177,36.016139,-97.868502,KINGFISHER,KEVIN 29-18-6 5HO,5HO,MACH NATURAL RESOURCES LP,OIL & GAS-COMPLETED,COMPLETED,OIL & GAS
3507327176,35.755293,-98.0735,KINGFISHER,EVELYN 20_17-15N-8W 3HX,3HX,DEVON,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327175,35.755293,-98.073702,KINGFISHER,EVELYN 20_17-15N-8W 2HX,2HX,DEVON,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327172,35.75529,-98.07339,KINGFISHER,RICHARD 29_32-15N-8W 3HX,3HX,DEVON,OIL & GAS-DRILLING,DRILLING,OIL & GAS
3507327173,35.755367,-98.059355,KINGFISHER,RICKY'S RIDGE 21_16-15N-8W 2HX,2HX,DEVON,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327171,35.75529,-98.0736,KINGFISHER,RICHARD 29_32-15N-8W 2HX,2HX,DEVON,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327174,35.755366,-98.059152,KINGFISHER,RICKY'S RIDGE 21_16-15N-8W 3HX,3HX,DEVON,OIL & GAS-DUC,DUC,OIL & GAS
3507327170,35.755367,-98.059456,KINGFISHER,CLOUD NINE 28_33-15N-8W 2HX,2HX,DEVON,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327169,35.755366,-98.059253,KINGFISHER,CLOUD NINE 28_33-15N-8W 3HX,3HX,DEVON,OIL & GAS-DRILLING,DRILLING,OIL & GAS
3507327168,35.78258,-97.884334,KINGFISHER,LEMKE 1507 3H-13X,3H-13X,OVINTIV,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327166,35.782579,-97.884132,KINGFISHER,BLAISE 1506 2H-18X,2H-18X,OVINTIV,OIL & GAS-COMPLETED,COMPLETED,OIL & GAS
3507327167,35.782579,-97.884199,KINGFISHER,BLAISE 1506 3H-18X,3H-18X,OVINTIV,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327165,35.78258,-97.884267,KINGFISHER,LEMKE 1507 2H-13X,2H-13X,OVINTIV,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327164,36.028607,-97.814719,KINGFISHER,MCCULLY 14/11-18-6 5HO,5HO,MACH NATURAL RESOURCES LP,OIL & GAS-DUC,DUC,OIL & GAS
3507327163,36.043189,-97.838995,KINGFISHER,ALISHA 9/4/33-18-6 1HO,1HO,MACH NATURAL RESOURCES LP,OIL & GAS-COMPLETED,COMPLETED,OIL & GAS
3507327159,35.89451,-97.951793,KINGFISHER,H&W 1707 2H-28XX,2H-28XX,OVINTIV,OIL & GAS-DUC,DUC,OIL & GAS
3507327162,35.89451,-97.951962,KINGFISHER,RUHL 1607 3H-4X,3H-4X,OVINTIV,OIL & GAS-DUC,DUC,OIL & GAS
3507327161,35.89451,-97.951878,KINGFISHER,RUHL 1607 2H-4X,2H-4X,OVINTIV,OIL & GAS-DUC,DUC,OIL & GAS
3507327160,35.894467,-97.951375,KINGFISHER,H&W 1707 3H-28XX,3H-28XX,OVINTIV,OIL & GAS-DUC,DUC,OIL & GAS
3507327157,35.955433,-97.884846,KINGFISHER,EVELYN STATE 7/6-17-6 5HO,5HO,MACH NATURAL RESOURCES LP,OIL & GAS-COMPLETED,COMPLETED,OIL & GAS
3507327158,35.826893,-97.813407,KINGFISHER,NORMAN 26/23/14-16-6 1HO,1HO,MACH NATURAL RESOURCES LP,OIL & GAS-COMPLETED,COMPLETED,OIL & GAS
3507327155,36.064959,-97.850218,KINGFISHER,EAST HENNESSEY UNIT 272HO,272HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327156,35.913599,-97.872641,KINGFISHER,BUNNY 1706 1UOHS-31,1UOHS-31,CANVAS ENERGY,OIL & GAS-COMPLETED,COMPLETED,OIL & GAS
3507327154,35.9356017,-98.131998,KINGFISHER,BILLIE DOVE 1709 3H-2XXX,3H-2XXX,OVINTIV,OIL & GAS-DUC,DUC,OIL & GAS
3507327153,35.936018,-98.132082,KINGFISHER,BILLIE DOVE 1709 2H-2XXX,2H-2XXX,OVINTIV,OIL & GAS-DUC,DUC,OIL & GAS
3507327152,35.936018,-98.132167,KINGFISHER,PAMELA JO 1709 3H-23XX,3H-23XX,OVINTIV,OIL & GAS-DUC,DUC,OIL & GAS
3507327151,35.936018,-98.132251,KINGFISHER,PAMELA JO 1709 2H-23XX,2H-23XX,OVINTIV,OIL & GAS-DUC,DUC,OIL & GAS
3507327150,35.916705,-97.796348,KINGFISHER,FOSTER TRUST 25/24-17-6 3HO,3HO,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507327149,36.00081,-97.857828,KINGFISHER,EDWARD 29/20-18-6 2HO,2HO,MACH NATURAL RESOURCES LP,OIL & GAS-COMPLETED,COMPLETED,OIL & GAS
3507327148,35.898816,-97.75065,KINGFISHER,DAISY 1605 2LOHX-5-8,2LOHX-5-8,CANVAS ENERGY,OIL & GAS-COMPLETED,COMPLETED,OIL & GAS
3507327147,35.898808,-97.750696,KINGFISHER,DAISY 1605 1LOH-5,1LOH-5,CANVAS ENERGY,OIL & GAS-COMPLETED,COMPLETED,OIL & GAS
3507327146,35.940366,-97.775144,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 46-6HO,46-6HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327145,35.940367,-97.775245,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 46-5HO,46-5HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327144,36.03013,-97.866634,KINGFISHER,SANTIAGO 20-18-6 1HO,1HO,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507327143,35.928582,-98.025768,KINGFISHER,WILLIAM 1708 3H-14X,3H-14X,OVINTIV,OIL & GAS-DUC,DUC,OIL & GAS
3507327142,35.928582,-98.025701,KINGFISHER,WILLIAM 1708 2H-14X,2H-14X,OVINTIV,OIL & GAS-DUC,DUC,OIL & GAS
3507327141,35.928582,-98.025071,KINGFISHER,LOHMEYER 1708 3H-26X,3H-26X,OVINTIV,OIL & GAS-DUC,DUC,OIL & GAS
3507327140,35.928582,-98.025025,KINGFISHER,LOHMEYER 1708 2H-26X,2H-26X,OVINTIV,OIL & GAS-DUC,DUC,OIL & GAS
3507327139,35.885165,-97.826021,KINGFISHER,JANET 10/15-16-6 6HO,6HO,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507327138,35.885169,-97.825969,KINGFISHER,JANET 10/15-16-6 5HO,5HO,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507327137,35.923671,-98.064394,KINGFISHER,PADDLEFISH SWD 1,1,OVINTIV,SWD-PERMIT PENDING APPROVAL,PERMIT PENDING APPROVAL,SWD
3507327136,35.785001,-97.82413,KINGFISHER,KIERA 1506 3H-34XX,3H-34XX,OVINTIV,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507327135,35.785001,-97.824197,KINGFISHER,KIERA 1506 2H-34XX,2H-34XX,OVINTIV,OIL & GAS-COMPLETED,COMPLETED,OIL & GAS
3507327134,36.073328,-97.824551,KINGFISHER,GABRIEL 34/27-19-6 3HO,3HO,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507327133,35.76982,-98.134509,KINGFISHER,ROSEMARY 1509 2-14-11MXH,2-14-11MXH,CONOCOPHILLIPS,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327132,35.76982,-98.134593,KINGFISHER,ROSEMARY 1509 1-14-11MXH,1-14-11MXH,CONOCOPHILLIPS,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327131,35.76982,-98.134644,KINGFISHER,SAGE 1509 1-15MXH,1-15MXH,CONOCOPHILLIPS,OIL & GAS-DUC,DUC,OIL & GAS
3507327130,35.942388,-97.756634,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 36-4HO,36-4HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327129,35.913385,-97.84066,KINGFISHER,DONNA 33/4-17-6 2HO,2HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327128,36.03764,-97.897889,KINGFISHER,DOVER UNIT (TITANIA) 1807 3OHX-13-24-25,3OHX-13-24-25,CANVAS ENERGY,OIL-PRODUCING,PRODUCING,OIL
3507327127,36.037639,-97.897838,KINGFISHER,DOVER UNIT (TRIAD) 1807 3OHX-13-12-1,3OHX-13-12-1,CANVAS ENERGY,OIL-PRODUCING,PRODUCING,OIL
3507327126,35.942436,-97.756631,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 36-5HO,36-5HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327125,36.080394,-97.841245,KINGFISHER,EAST HENNESSEY UNIT 271HO,271HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327124,36.072201,-97.81708,KINGFISHER,KOKOJAN TRUST 35-19-6 4HO,4HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327123,36.072185,-97.806121,KINGFISHER,MIRKES 2/11-18-6 5HO,5HO,MACH NATURAL RESOURCES LP,OIL & GAS-PERMIT PENDING APPROVAL,PERMIT PENDING APPROVAL,OIL & GAS
3507327122,35.91207,-97.788077,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 97-5HO,97-5HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327121,35.8912311,-97.7811217,KINGFISHER,CONNIE 1-1,1-1,MAVERICK BROTHERS RESOURCES LLC,OIL & GAS-DUC,DUC,OIL & GAS
3507302712,35.841128,-97.8123703,KINGFISHER,HERBERT 23/14-16-6 1HO,1HO,MACH NATURAL RESOURCES LP,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327120,35.841135,-97.812354,KINGFISHER,HERBERT 23/14-16-6 1HO,1HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327119,35.985077,-97.765732,KINGFISHER,LINCOLN NORTH UNIT 53-3HO,53-3HO,MACH NATURAL RESOURCES LP,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327118,35.985193,-97.732683,KINGFISHER,LINCOLN NORTH UNIT 49-5HO,49-5HO,MACH NATURAL RESOURCES LP,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327116,35.898713,-97.845478,KINGFISHER,THOMAS 4/9-16-6 4HO,4HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327117,35.7845158,-97.6836671,KINGFISHER,CASHION 1H-12-1,1H-12-1,CITIZEN ENERGY III LLC,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507327115,35.913361,-97.840568,KINGFISHER,DONNA 33/4-17-6 1HO,1HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327113,35.783961,-97.889472,KINGFISHER,MCCARTHY 1506 2H-30X,2H-30X,OVINTIV,OIL-PRODUCING,PRODUCING,OIL
3507327114,35.753961,-97.889539,KINGFISHER,MCCARTHY 1506 3H-30X,3H-30X,OVINTIV,OIL-PRODUCING,PRODUCING,OIL
3507327111,36.0162,-97.923195,KINGFISHER,DOVER UNIT (TRINITY) 1807 2OH-26,2OH-26,CANVAS ENERGY,OIL-PRODUCING,PRODUCING,OIL
3507327112,36.016251,-97.923596,KINGFISHER,DOVER UNIT (TRIDENT) 1807 3OH-27-34,3OH-27-34,CANVAS ENERGY,OIL-PRODUCING,PRODUCING,OIL
3507327110,35.939122,-97.90495,KINGFISHER,WALTER 1707 2LOHS-24-13,2LOHS-24-13,CANVAS ENERGY,OIL-PRODUCING,PRODUCING,OIL
3507327107,35.753961,-97.889742,KINGFISHER,WITTROCK 1507 2H-25XX,2H-25XX,OVINTIV,OIL-PRODUCING,PRODUCING,OIL
3507327106,35.942738,-97.763505,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 48-6HO,48-6HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327109,35.753961,-97.889606,KINGFISHER,WITTROCK 1507 4H-25XX,4H-25XX,OVINTIV,OIL-PRODUCING,PRODUCING,OIL
3507327108,35.753961,-97.889672,KINGFISHER,WITTROCK 1507 3H-25XX,3H-25XX,OVINTIV,OIL-PRODUCING,PRODUCING,OIL
3507327105,36.028646,-97.80483,KINGFISHER,RANDAL 23/26-18-6 5HO,5HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327104,35.999606,-97.761319,KINGFISHER,LINCOLN NORTH UNIT 40-2HO,40-2HO,MACH NATURAL RESOURCES LP,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327103,36.072253,-97.806083,KINGFISHER,MIRKES 2-18-6 4HO,4HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327102,35.9275145,-97.7494961,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 58-6HO,58-6HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327100,35.941339,-97.912156,KINGFISHER,MAVERICK 1707 3LOH-14,3LOH-14,CANVAS ENERGY,OIL-PRODUCING,PRODUCING,OIL
3507327101,35.9275678,-97.7494961,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 59-3HO,59-3HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327099,35.941339,-97.912447,KINGFISHER,MAVERICK 1707 2LOH-14,2LOH-14,CANVAS ENERGY,OIL-PRODUCING,PRODUCING,OIL
3507327098,36.0590403,-97.979141,KINGFISHER,JONES TRUST 18-07-07 4OH,4OH,CHISHOLM O&G,OIL-PRODUCING,PRODUCING,OIL
3507327097,36.044402,-97.987124,KINGFISHER,WYATT EARP 18-07-07 3OH,3OH,CHISHOLM O&G,OIL-PRODUCING,PRODUCING,OIL
3507327096,36.072259,-97.812665,KINGFISHER,KOKOJAN TRUST 35-19-6 3HO,3HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327095,36.065547,-97.930451,KINGFISHER,OSPREY 1807 1-3D,1-3D,BLAKE PRODUCTION,OIL-INACTIVE PRODUCER,INACTIVE PRODUCER,OIL
3507327094,36.088243,-97.808358,KINGFISHER,WALT 26-01HX,26-01HX,STONE CREEK OPERATING LLC,OIL-COMPLETED,COMPLETED,OIL
3507327093,35.955347,-98.163967,KINGFISHER,LULA 1709 3H-16X,3H-16X,OVINTIV,OIL-PRODUCING,PRODUCING,OIL
3507327092,35.9555,-98.164388,KINGFISHER,LULA 1709 2H-16X,2H-16X,OVINTIV,OIL-PRODUCING,PRODUCING,OIL
3507327091,35.95535,-98.164169,KINGFISHER,GILL 1709 3H-4X,3H-4X,OVINTIV,OIL-PRODUCING,PRODUCING,OIL
3507327090,35.95535,-98.164103,KINGFISHER,GILL 1709 2H-33XX,2H-33XX,OVINTIV,OIL-PRODUCING,PRODUCING,OIL
3507327089,35.9130533,-97.7766578,KINGFISHER,LINCOLN SE OSWEGO UNIT 95-5HO,95-5HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327088,35.9130533,-97.7767264,KINGFISHER,LINCOLN SE OSWEGO UNIT 95-6HO,95-6HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327087,35.9851653,-97.8673558,KINGFISHER,PAULINE 32-18-6 6HO,6HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327086,35.8986602,-97.8504144,KINGFISHER,THOMAS 4/9-16-6 3HO,3HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327085,35.8704827,-97.8376259,KINGFISHER,THOMAS 9/4-16-6 2HO,2HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327083,35.9426234,-97.7751937,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 47-4HO,47-4HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327084,36.0006269,-97.7550226,KINGFISHER,LINCOLN NORTH UNIT 41-3HO,41-3HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327082,35.94257,-97.7751937,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 47-3HO,47-3HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327081,35.999657,-97.830311,KINGFISHER,STEELE 27-18-6 2HO,2HO,MACH NATURAL RESOURCES LP,OIL & GAS-PERMITTED,PERMITTED,OIL & GAS
3507327080,36.101794,-97.935309,KINGFISHER,VULTURE 1-27H,1-27H,BLAKE PRODUCTION,GAS-PRODUCING,PRODUCING,GAS
3507327079,35.9859672,-97.7939723,KINGFISHER,LINCOLN NORTH UNIT 59 6HO,59 6HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327078,35.9859634,-97.7940409,KINGFISHER,LINCOLN NORTH UNIT 60 5HO,60 5HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327077,36.0806895,-97.8419274,KINGFISHER,EAST HENNESSEY UNIT 270HO,270HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327076,35.9275602,-97.7582627,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 73-1HO,73-1HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327075,35.9274724,-97.7582627,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 73-2HO,73-2HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327074,36.0722597,-97.8132088,KINGFISHER,KOKOJAN TRUST 2-18-6 3HO,3HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507300483,35.9358723,-97.7684986,KINGFISHER,1-WS,1-WS,CHEVRON,UNREPORTED,UNREPORTED,
3507300440,36.0960587,-97.7800807,KINGFISHER,1,1,VIERSEN &COCHRAN,UNREPORTED,UNREPORTED,
3507300481,35.7629347,-98.1034754,KINGFISHER,3,3,MAGNOLIA PETROLEUM CO,UNREPORTED,UNREPORTED,
3507300417,36.0856784,-97.865163,KINGFISHER,2,2,HUMBLE OIL & REFINING ETAL,UNREPORTED,UNREPORTED,
3507300502,36.0379497,-97.7895605,KINGFISHER,1,1,RODMAN PETROLEUM CORPORATION,UNREPORTED,UNREPORTED,
3507300489,36.1247172,-98.0048374,KINGFISHER,1,1,SIMMONS OIL CORP.,UNREPORTED,UNREPORTED,
3507327073,35.9869482,-97.7459884,KINGFISHER,LINCOLN NORTH UNIT 50-6HO,50-6HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327072,35.986891,-97.7459884,KINGFISHER,LINCOLN NORTH UNIT 50-5HO,50-5HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327071,35.9570153,-97.7908659,KINGFISHER,LINCOLN NORTH UNIT 128-3HO,128-3HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327069,36.03013,-97.866635,KINGFISHER,VASQUEZ 17-18-6 1HO,1HO,MACH NATURAL RESOURCES LP,OIL & GAS-PERMIT EXPIRED,PERMIT EXPIRED,OIL & GAS
3507327070,36.028734,-97.829265,KINGFISHER,VINCENT 15-18-6 4HO,4HO,MACH NATURAL RESOURCES LP,OIL & GAS-PERMIT EXPIRED,PERMIT EXPIRED,OIL & GAS
3507327068,35.9274343,-97.7574769,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 60-4HO,60-4HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327067,35.9274419,-97.7574006,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 59-2HO,59-2HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327066,35.9862798,-97.8034944,KINGFISHER,LINCOLN NORTH UNIT 62-6HO,62-6HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327065,35.9862836,-97.8035707,KINGFISHER,LINCOLN NORTH UNIT 62-5HO,62-5HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327064,35.8704483,-97.8373894,KINGFISHER,THOMAS 9/4-16-6 1HO,1HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327063,35.9422536,-97.7571265,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 37-5HO,37-5HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327062,35.929361,-97.921509,KINGFISHER,MAVERICK 1707 1LOHX-23-14,1LOHX-23-14,CANVAS ENERGY,OIL-PRODUCING,PRODUCING,OIL
3507327061,36.0005956,-97.8137493,KINGFISHER,KALE 26-18-6 2HO,2HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327060,36.0729847,-97.778432,KINGFISHER,RD CATTLE 6-18-5 1HO,1HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327059,35.9867667,-97.9142258,KINGFISHER,JAMES BARR 2-17-7 1HO,1HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327058,35.9867667,-97.9143249,KINGFISHER,JAMES BARR 35-18-7 1HO,1HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327056,36.014654,-97.932977,KINGFISHER,DOVER UNIT (TRIDENT) 1807 2OH-27-34,2OH-27-34,CANVAS ENERGY,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507327057,36.014612,-97.932977,KINGFISHER,DOVER UNIT (TRIDENT) 1807 1OH-27-34,1OH-27-34,CANVAS ENERGY,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507327053,35.9273307,-97.7570725,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 60-3HO,60-3HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327055,35.9992665,-97.7196963,KINGFISHER,LINCOLN NORTH UNIT 10-2HO,10-2HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327054,35.9273307,-97.7571488,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 61-4HO,61-4HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327052,35.8704086,-97.8369457,KINGFISHER,THOMAS 16-16-6 3HO,3HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327051,36.0154357,-97.8819323,KINGFISHER,BYRON 19/18-18-6 2HO,2HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327050,35.9427148,-97.7635274,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT 48-5HO,48-5HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327049,36.0289968,-97.8803989,KINGFISHER,GORRELL 18-18-6 2HO,2HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327048,36.0444577,-97.8247487,KINGFISHER,STATES 18-06-10 3OH,3OH,CHISHOLM O&G,OIL-PRODUCING,PRODUCING,OIL
3507327047,36.0574581,-97.7930402,KINGFISHER,JUSTIN 18-06-01 3OH,3OH,CHISHOLM O&G,OIL-PRODUCING,PRODUCING,OIL
3507327046,35.9852271,-97.9878995,KINGFISHER,EMPIRE 1807 1-31-30XH,1-31-30XH,BLAKE PRODUCTION,OIL-PRODUCING,PRODUCING,OIL
3507327045,35.9854674,-97.9947661,KINGFISHER,ZEON 1807 1-31-30XH,1-31-30XH,BLAKE PRODUCTION,OIL-PRODUCING,PRODUCING,OIL
3507327044,35.9853225,-97.9878766,KINGFISHER,JOHNSON 1-6 SWD,1-6 SWD,BLAKE PRODUCTION,SWD-INJECTING,INJECTING,SWD
3507327043,36.0449568,-97.9580837,KINGFISHER,POLLARD FARM 16-18-7 1HO,1HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327042,36.0005057,-97.8134565,KINGFISHER,KALE 26-18-6 1HO,1HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327041,36.0448767,-97.952041,KINGFISHER,NABORS 16/21-18-7 2HO,2HO,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327040,36.044228,-97.9878239,KINGFISHER,WYATT EARP 18-07-07 2OH,2OH,MACH NATURAL RESOURCES LP,OIL-PRODUCING,PRODUCING,OIL
3507327039,36.0443967,-97.8247716,KINGFISHER,STATES 18-06-10 2OH,2OH,CHISHOLM O&G,OIL-PRODUCING,PRODUCING,OIL
