api,sh_lat,sh_lon,county,well_name,well_number,operator,well_symbol,well_status,well_type
3507324532,35.921539,-98.20688,KINGFISHER,EILEEN,#1-30,BRG PETROLEUM LLC,GAS,AC,GAS
3507324533,35.729426,-98.164192,KINGFISHER,EDMUNDSON TRUST,#1-33R,MARATHON OIL COMPANY,PLUGGED,PA,GAS
3507324534,35.763211,-98.16821,KINGFISHER,WHL INC.,#1-21,AC OIL & GAS LLC,GAS,AC,GAS
3507324535,35.907739,-98.08321,KINGFISHER,GILBERT,#1-32,CONTINENTAL RESOURCES INC,PLUGGED,PA,DRY
3507324536,35.750575,-97.89944,KINGFISHER,JUANITA,#1-25,DEVON ENERGY PRODUCTION COMPANY LP,OIL,AC,OIL
3507324537,35.939295,-97.908948,KINGFISHER,PERDUE,#3-23,COOPER OPERATING LLC,OIL,AC,OIL
3507324538,35.761783,-98.18546,KINGFISHER,NEWTON,#1-20,WILDWOOD OPERATING LLC,GAS,SP,GAS
3507324539,36.012953,-97.896859,KINGFISHER,LEWIS,#1-25R,CHISHOLM OIL AND GAS OPERATING LLC,OIL,AC,OIL
3507324540,35.808617,-98.132821,KINGFISHER,STANGL,#1-2,DIVERSIFIED PRODUCTION LLC,GAS,AC,GAS
3507324541,35.942986,-98.195598,KINGFISHER,CLARK,#1-18,L & L SMITH ENERGY CORPORATION,STATE_FUNDS_PLUGGING,STFD,GAS
3507324542,35.865693,-97.86774,KINGFISHER,MELISSA HENSLEY,#1-17,H-PETRO-R INC,OIL,AC,OIL
3507324543,35.873392,-97.84938,KINGFISHER,RICHARD HENSLEY,#1-9,H-PETRO-R INC,OIL,AC,OIL
3507324544,35.75135,-98.0775,KINGFISHER,CORY,#1-29,MONTY L HOTT PRODUCTION CORPORATION,GAS,AC,GAS
3507324545,35.914288,-98.19908,KINGFISHER,FREDA,#2-30,CONTINENTAL RESOURCES INC,PLUGGED,PA,GAS
3507324546,36.1195005,-97.8119582,KINGFISHER,EHRFU,#3-14,CHESAPEAKE OPERATING LLC,OTHER,EX,NT
3507324547,36.121313,-97.81587,KINGFISHER,EHRFU,#4-14,CHESAPEAKE OPERATING LLC,PLUGGED,PA,DRY
3507324548,36.12352778,-97.82013889,KINGFISHER,EHRFU,#2-15,CHESAPEAKE OPERATING LLC,PLUGGED,PA,DRY
3507324549,36.1199658,-97.8292252,KINGFISHER,EHRFU,#3-13,CHESAPEAKE OPERATING LLC,OTHER,EX,NT
3507324550,35.743308,-98.163488,KINGFISHER,COLUMBIA,#1-28,PLAINSMEN ENERGY LLC,GAS,AC,GAS
3507324551,36.12097222,-97.82469444,KINGFISHER,EHRFU,#3-15,CHESAPEAKE OPERATING LLC,PLUGGED,PA,DRY
3507324552,35.726504,-97.688336,KINGFISHER,STATE OF OKLAHOMA,#36-1,FORMENTERA OPERATIONS LLC,OIL,AC,OIL
3507324553,35.766027,-98.17434,KINGFISHER,HERSCHEL,#1-20,BLUE CEDAR ENERGY LLC,GAS,AC,GAS
3507324554,35.757753,-98.17934,KINGFISHER,PLANCK,#1-20,BLUE CEDAR ENERGY LLC,GAS,AC,GAS
3507324555,35.779218,-98.143258,KINGFISHER,EARLY BIRD,#2-15,BLUE CEDAR ENERGY LLC,OIL,AC,OIL
3507324556,36.103146,-97.83841667,KINGFISHER,ENIS,#1-21,CHISHOLM OIL AND GAS OPERATING LLC,GAS,AC,GAS
3507324557,35.74886,-98.147101,KINGFISHER,ALIG R,#1-27,WESTERN MOUNTAIN RESOURCES LLC,GAS,AC,GAS
3507324558,35.73069444,-97.79261111,KINGFISHER,DARRELL,#1-33,MARATHON OIL COMPANY,PLUGGED,PA,GAS
3507324559,35.911294,-98.096527,KINGFISHER,DEBORAH KAY,#1-31,RAW CRUDE OIL & GAS LLC,ORPHAN,OR,GAS
3507324560,35.740923,97.79261111,KINGFISHER,MOJITO MAN,#1-25,FORMENTERA OPERATIONS LLC,GAS,AC,GAS
3507324561,35.759391,-97.814012,KINGFISHER,SUNFLOWER,#4-23,COMPLETE WELL SERVICE LLC,PLUGGED,PA,STFD
3507324562,35.75736111,-98.16322222,KINGFISHER,SUNFLOWER,#5-23,TITAN OIL & GAS CORPORATION,PLUGGED,PA,NT
3507324563,35.753936,-97.813911,KINGFISHER,DAVIS,#1-26,BLUE CEDAR ENERGY LLC,GAS,AC,GAS
3507324564,36.002587,-97.78936111,KINGFISHER,ANDREWS,#1-28,CANVAS ENERGY LLC,OIL,AC,OIL
3507324565,36.0243793,-97.9192332,KINGFISHER,DOVER UNIT (PICKLE 1-23),#97,CANVAS ENERGY LLC,OIL,AC,OIL
3507324566,36.0166552,-97.9018598,KINGFISHER,DOVER UNIT,#98,CANVAS ENERGY LLC,OIL,AC,OIL
3507324567,35.909023,-98.207749,KINGFISHER,RENNER,#2-31,CONTINENTAL RESOURCES INC,PLUGGED,PA,GAS
3507324568,35.869049,-97.858639,KINGFISHER,BROOKS HENSLEY,#1-17,H-PETRO-R INC,OIL,AC,OIL
3507324569,35.853426,-98.044472,KINGFISHER,HOWLING WATER,#1-22,WESTERN MOUNTAIN RESOURCES LLC,OIL,AC,OIL
3507324570,35.754333,-97.689237,KINGFISHER,WALLACE STATION,#1-25,FORMENTERA OPERATIONS LLC,OIL,AC,OIL
3507324571,36.1039332,-98.1077311,KINGFISHER,ROBERT YORK,#1,C & M EXPLORATION LLC,OTHER,EX,NT
3507324572,35.735283,-97.925831,KINGFISHER,BOMHOFF,#34-1,WARREN AMERICAN OIL COMPANY LLC,OIL,AC,OIL
3507324573,35.74407,-98.183907,KINGFISHER,DRAGGING OTTER,#1-29,CHISHOLM OIL AND GAS OPERATING LLC,GAS,AC,GAS
3507324574,36.096068,-97.874141,KINGFISHER,EAST HENNESSEY UNIT,#212,BCE-MACH III LLC,OIL,AC,OIL
3507324575,35.82166667,-98.17830556,KINGFISHER,STANGL,#1-35,DEVON ENERGY PRODUCTION COMPANY LP,GAS,AC,GAS
3507324576,35.973662,-97.749666,KINGFISHER,TERRELL (LINCOLN NORTH UT 93-2,#93-2,BCE-MACH III LLC,OIL,AC,OIL
3507324577,35.881076,-97.846364,KINGFISHER,D J HANKS,#1-9,H-PETRO-R INC,OIL,AC,OIL
3507324578,36.08878,-98.11074,KINGFISHER,CONLEY TRUST,#1-25,LCB RESOURCES LLC,PLUGGED,PA,OIL
3507324579,35.804118,-98.134125,KINGFISHER,STANGL,#3-2,TEOCALLI EXPLORATION LLC,GAS,AC,GAS
3507324580,35.772677,-98.117444,KINGFISHER,WOJAHN,#1-13,ASHLOCK RESOURCES LLC,GAS,AC,GAS
3507324581,35.7378822,-97.9211342,KINGFISHER,MEYER,#35-1,C & M EXPLORATION LLC,OTHER,EX,NT
3507324582,36.108004,-97.905615,KINGFISHER,CITY OF HENNESSEY,#1-24,H2OK LLC,OIL,AC,OIL
3507324583,35.792178,-97.899287,KINGFISHER,TONY,#1-12,H-PETRO-R INC,OIL,AC,OIL
3507324584,35.91525,-97.78930556,KINGFISHER,WHITNEY,#1-30,OVINTIV USA INC,PLUGGED,PA,OIL
3507324585,35.773696,-98.142353,KINGFISHER,EARLY BIRD,#3-15,BLUE CEDAR ENERGY LLC,GAS,AC,GAS
3507324586,35.73722222,-98.14691667,KINGFISHER,SCHAEFER,#1-32,OVINTIV USA INC,PLUGGED,PA,GAS
3507324587,35.798079,-97.949051,KINGFISHER,JECH,#1-9,ZP DISPOSAL SYSTEMS LLC,UIC,AC,2DCm
3507324588,35.8336755,-98.1570884,KINGFISHER,QUINTLE,#1-28,TEOCALLI EXPLORATION LLC,GAS,AC,GAS
3507324589,35.750995,-97.8115182,KINGFISHER,LIPPOLDT,#1-26,RANGE PRODUCTION COMPANY,PLUGGED,PA,DRY
3507324590,35.73758333,-97.68736111,KINGFISHER,THUNDERBULL USA,#1-33,MARATHON OIL COMPANY,PLUGGED,PA,GAS
3507324591,36.13041667,-97.94425,KINGFISHER,ROAR,#1-14,CHOATE KENNY dba REBOUND OIL CO,PLUGGED,PA,OIL
3507324592,35.930692,-97.889419,KINGFISHER,BONNIE,#1-19,AVALANCHE OIL & GAS LLC,OIL,AC,OIL
3507324593,36.00286111,-97.81508333,KINGFISHER,VAN HORN,#1-26,GAI-JIN TRADING COMPANY LLC,OIL,AC,OIL
3507324594,36.067012,-97.739409,KINGFISHER,STURGEON,#2A,SPELLER OIL CORPORATION,OIL,AC,OIL
3507324595,35.91846,-98.16894444,KINGFISHER,STOLY,#1-25,RAW CRUDE OIL & GAS LLC,ORPHAN,OR,OIL
3507324596,35.812439,-97.935251,KINGFISHER,3-MILE SWD,#2,"S & S STAR OPERATING, LLC",UIC,AC,2DCm
3507324597,35.759031,-97.685159,KINGFISHER,SMITH,#1-24,MARLIN OIL INVESTMENT GROUP LLC,OIL,AC,OIL
3507324598,35.780615,-98.134096,KINGFISHER,RUND,#3-14,CITIZEN ENERGY III LLC,GAS,AC,GAS
3507324599,36.11852778,-98.175,KINGFISHER,EHRFU,#5-16,CHESAPEAKE OPERATING LLC,PLUGGED,PA,WSW
3507324600,35.770575,-98.151806,KINGFISHER,EARLY BIRD,#4-15,BLUE CEDAR ENERGY LLC,GAS,AC,GAS
3507324601,35.74147,-98.177154,KINGFISHER,GOMEZ,#1-29,LEGACY ENERGY SERVICES LLC,GAS,AC,GAS
3507324602,35.7644,-97.812944,KINGFISHER,SUNFLOWER,#6-23,TITAN OIL & GAS CORPORATION,PLUGGED,PA,DRY
3507324603,35.996541,-97.810425,KINGFISHER,LINCOLN NORTH UNIT,#29-3,BCE-MACH III LLC,OIL,AC,OIL
3507324604,35.786018,-98.151711,KINGFISHER,CAMERON,#1-10,LEGACY ENERGY SERVICES LLC,OIL,AC,OIL
3507324605,36.011714,-98.159254,KINGFISHER,WELDON,#1-28,FARO OPERATING COMPANY ANADARKO LLC,GAS,AC,GAS
3507324606,35.969193,-97.687021,KINGFISHER,BENGS,#1-12,BCE-MACH III LLC,OIL,AC,OIL
3507324607,35.9816842,-97.7779582,KINGFISHER,LINCOLN NORTH UNIT,#79-3,HINKLE OIL AND GAS INC,OTHER,EX,NT
3507324608,35.998317,-97.744801,KINGFISHER,LINCOLN NORTH UNIT,#44-3,BCE-MACH III LLC,OIL,AC,OIL
3507324609,35.9871399,-97.7991322,KINGFISHER,LINCOLN NORTH UNIT,#60-3,HINKLE OIL AND GAS INC,OTHER,EX,NT
3507324610,36.002293,-97.766695,KINGFISHER,LINCOLN NORTH UNIT,#17-2,BCE-MACH III LLC,OIL,AC,OIL
3507324611,35.786975,-98.123634,KINGFISHER,AVE,#1-11,CIMAREX ENERGY CO,PLUGGED,PA,GAS
3507324612,36.06315,-98.15929,KINGFISHER,STATE,#1-4,CHISHOLM OIL AND GAS OPERATING LLC,DRY,AC,DRY
3507324613,35.79588,-98.180085,KINGFISHER,JUSTICE,#1-8,LEGACY ENERGY SERVICES LLC,GAS,AC,GAS
3507324614,35.815853,-98.045869,KINGFISHER,WAYNE,#1-34,OVINTIV USA INC,GAS,AC,GAS
3507324615,36.003676,-97.780112,KINGFISHER,LINCOLN NORTH UNIT,#19-1,BCE-MACH III LLC,OIL,AC,OIL
3507324616,35.997497,-97.683493,KINGFISHER,BRIDAL,#1-36,GILLILAND OIL AND GAS INC,OIL,AC,OIL
3507324617,35.759851,-98.107341,KINGFISHER,VOSS,#1-24,RAW CRUDE OIL & GAS LLC,ORPHAN,OR,GAS
3507324618,36.011122,-97.722465,KINGFISHER,LINCOLN NORTH UNIT,#8-2,BCE-MACH III LLC,OIL,AC,OIL
3507324619,35.786058,-98.098461,KINGFISHER,GEORGIA,#1-7,UNITED PRODUCTION COMPANY LLC,PLUGGED,PA,OIL
3507324620,35.727001,-98.169506,KINGFISHER,FIJI,#1-33,MARATHON OIL COMPANY,PLUGGED,PA,GAS
3507324621,35.93291667,-97.88352778,KINGFISHER,SEXTON,#1-23,BLUE DOLPHIN PRODUCTION LLC,PLUGGED,PA,GAS
3507324622,35.75242,-98.157107,KINGFISHER,APOLLO,#1-28,BLUE CEDAR ENERGY LLC,GAS,AC,GAS
3507324623,35.99625,-98.15063889,KINGFISHER,CLARION,#1-33,RAW CRUDE OIL & GAS LLC,ORPHAN,OR,OIL
3507324624,35.75233333,-97.98533333,KINGFISHER,NORENE,#1-29,LEGACY ENERGY SERVICES LLC,GAS,AC,GAS
3507324625,35.75983333,-97.20044444,KINGFISHER,WITTROCK,#1-23,SINGER OIL CO LLC,PLUGGED,PA,OIL
3507324626,35.820646,-98.049245,KINGFISHER,GROVER,#1-33,OVINTIV USA INC,PLUGGED,PA,GAS
3507324627,35.838938,-98.157518,KINGFISHER,BETTY LOU,#1-28,TEOCALLI EXPLORATION LLC,GAS,AC,GAS
3507324628,36.079243,-98.031478,KINGFISHER,GRELLNER,#1-35,LEGACY ENERGY SERVICES LLC,GAS,AC,GAS
3507324629,35.91478,-98.10113,KINGFISHER,HOBBS,#1-30,OKY INVESTMENTS INC,PLUGGED,PA,GAS
3507324630,35.9431,-98.11099,KINGFISHER,LOYAL SWD,#1-13,"SELECT WATER SOLUTIONS, LLC",UIC,AC,2DCm
3507324631,35.7450833,-97.874803,KINGFISHER,SCHROEDER 30,#1,BROWN & BORELLI INC,GAS,AC,GAS
3507324632,35.773893,-98.133336,KINGFISHER,RUND,#4-14,BLUE CEDAR ENERGY LLC,GAS,AC,GAS
3507324633,35.803008,-97.831254,KINGFISHER,HOPKINS,#1-3,COVINGTON OIL COMPANY INC,PLUGGED,PA,OIL
3507324634,36.10033333,-97.33363889,KINGFISHER,BEALL,#1-25,JEC OPERATING LLC,PLUGGED,PA,GAS
3507324635,36.045792,-97.837365,KINGFISHER,MELVIN,#1,SPESS OIL COMPANY INC,OIL,AC,OIL
3507324636,35.829669,-98.13483,KINGFISHER,HAZEL,#2,DEVON ENERGY PRODUCTION COMPANY LP,PLUGGED,PA,OIL
3507324637,35.828979,-98.142316,KINGFISHER,KUNNEMAN,#2-R,DEVON ENERGY PRODUCTION COMPANY LP,OIL,AC,OIL
3507324638,36.00993,-97.941343,KINGFISHER,DOVER UNIT,#100,CANVAS ENERGY LLC,OTHER,SP,NT
3507324639,36.049337,-97.812212,KINGFISHER,CAROL,#1,SPESS OIL COMPANY INC,OIL,AC,OIL
3507324640,36.00258333,-98.08327778,KINGFISHER,BRILL,#1-28,DIVERSIFIED PRODUCTION LLC,OIL,AC,OIL
3507324641,35.94741667,-97.92561111,KINGFISHER,BILLY,#1-14,BLUE DOLPHIN PRODUCTION LLC,PLUGGED,PA,DRY
3507324642,36.03108333,-98.09230556,KINGFISHER,FINLEY,#1-17,CACTUS ENERGY COMPANY LLC,OIL,AC,OIL
3507324643,35.946813,-98.133477,KINGFISHER,SUMMER,#1-14,REDHAWK RESOURCES LLC,DRY,AC,DRY
3507324644,36.009615,-97.909673,KINGFISHER,DOVER UNIT,#102,CANVAS ENERGY LLC,OIL,AC,OIL
3507324645,36.009865,-97.928045,KINGFISHER,DOVER UNIT,#101,CANVAS ENERGY LLC,OIL,AC,OIL
3507324646,36.0316316,-97.9012544,KINGFISHER,DOVER UNIT,#103,CANVAS ENERGY LLC,OIL,AC,OIL
3507324647,35.796483,-98.119828,KINGFISHER,AVE,#2-11,CIMAREX ENERGY CO,PLUGGED,PA,GAS
3507324648,35.993509,-97.733647,KINGFISHER,LINCOLN NORTH UNIT,#45-3,BCE-MACH III LLC,OIL,SP,OIL
3507324649,35.742158,-98.15262,KINGFISHER,VOYAGER,#1-27,WESTERN MOUNTAIN RESOURCES LLC,GAS,AC,GAS
3507324650,35.833444,-98.169433,KINGFISHER,CONLEY,#3-28,MARATHON OIL COMPANY,GAS,AC,GAS
3507324651,36.1137961,-98.1679097,KINGFISHER,HAMM,#1-21,CHESAPEAKE OPERATING LLC,OTHER,EX,NT
3507324652,35.83038,-97.927324,KINGFISHER,OWEN,#1-27,LEGACY ENERGY SERVICES LLC,GAS,AC,GAS
3507324653,36.053453,-97.901318,KINGFISHER,DOVER UNIT,#104,CANVAS ENERGY LLC,OIL,AC,OIL
3507324654,35.986027,-97.790656,KINGFISHER,LINCOLN NORTH UNIT,#58-3,BCE-MACH III LLC,OIL,AC,OIL
3507324655,35.982182,-97.782907,KINGFISHER,LINCOLN NORTH UNIT,#78-2,BCE-MACH III LLC,OIL,AC,OIL
3507324656,35.993097,-97.790624,KINGFISHER,LINCOLN NORTH UNIT,#34-2,BCE-MACH III LLC,OIL,AC,OIL
3507324657,35.98744444,-97.80102778,KINGFISHER,LINCOLN NORTH UNIT,#62-3,HINKLE OIL AND GAS INC,PLUGGED,PA,DRY
3507324658,35.976372,-97.772085,KINGFISHER,LINCOLN NORTH UNIT,#80-3,BCE-MACH III LLC,OIL,SP,OIL
3507324659,36.00259,-97.93675,KINGFISHER,DOVER UNIT,#106,CANVAS ENERGY LLC,OIL,AC,OIL
3507324660,36.037113,-97.919238,KINGFISHER,DOVER UNIT,#105,CANVAS ENERGY LLC,OIL,AC,OIL
3507324661,35.825901,-97.6988701,KINGFISHER,SOWARDS,#2-A,SPELLER OIL CORPORATION,OIL,AC,OIL
3507324662,36.009851,-97.91912,KINGFISHER,DOVER UNIT,#118,CANVAS ENERGY LLC,OIL,SP,OIL
3507324663,35.799024,-97.79762,KINGFISHER,THOMAS,#1-1H,LEGACY ENERGY SERVICES LLC,OIL,AC,OIL
3507324664,36.008902,-97.829511,KINGFISHER,REGGIE,#1-27,TD OPERATING INC,OIL,AC,OIL
3507324665,35.99616667,-97.89113889,KINGFISHER,OLTMANNS,#1-36,KIRKPATRICK OIL COMPANY INC,PLUGGED,PA,OIL
3507324666,36.047875,-97.712605,KINGFISHER,KESTRAL,#1-10,BILLY MATTHEWS PRODUCTION LLC,OIL,AC,OIL
3507324667,36.099892,-97.847015,KINGFISHER,MARSHALL,#1A,BCE-MACH III LLC,GAS,AC,GAS
3507324668,35.9374,-97.691431,KINGFISHER,CHARLES,#1-24,SHORELINE OPERATING LLC,OIL,AC,OIL
3507324669,35.742352,-98.01463,KINGFISHER,STARLA,#1-26,LEGACY ENERGY SERVICES LLC,GAS,AC,GAS
3507324670,35.838463,-98.163958,KINGFISHER,CONLEY,#4-28,BLUE CEDAR ENERGY LLC,GAS,AC,GAS
3507324671,35.945378,-97.697691,KINGFISHER,CALDWELL,#1-14,HILL OIL COMPANY INC,OIL,AC,OIL
3507324672,36.103186,-98.154916,KINGFISHER,VERNON,#1-22,CHISHOLM OIL AND GAS OPERATING LLC,GAS,AC,GAS
3507324673,35.795713,-98.01043,KINGFISHER,CRANE,#1-12,LEGACY ENERGY SERVICES LLC,GAS,AC,GAS
3507324674,36.049122,-97.713209,KINGFISHER,KESTRAL,#2-10,BILLY MATTHEWS PRODUCTION LLC,OIL,AC,OIL
3507324675,35.836751,-97.921412,KINGFISHER,VIETH,#1-26,REDLINE ENERGY LLC,GAS,AC,GAS
3507324676,35.828648,-98.18436,KINGFISHER,LINDA RANDALL,#2,DEVON ENERGY PRODUCTION COMPANY LP,PLUGGED,PA,OIL
3507324677,36.024003,-98.010293,KINGFISHER,HOBBS,#1-24,LEGACY ENERGY SERVICES LLC,OIL,AC,OIL
3507324678,35.85723,-97.845448,KINGFISHER,EMMERICH,#1-16H,LEGACY ENERGY SERVICES LLC,OIL,AC,OIL
3507324679,35.981579,-97.778313,KINGFISHER,W.M. KINSLOW,#79-3,BCE-MACH III LLC,OIL,AC,OIL
3507324680,36.996595,-97.7380801,KINGFISHER,LINCOLN NORTH UNIT,#45-4,BCE-MACH III LLC,OIL,AC,OIL
3507324681,35.9812308,-97.7785158,KINGFISHER,LINCOLN NORTH UNIT,#79-3,HINKLE OIL AND GAS INC,OTHER,EX,NT
3507324682,35.8387343,-98.1326064,KINGFISHER,JANICE,#1,DEVON ENERGY PRODUCTION COMPANY LP,PLUGGED,PA,GAS
3507324684,35.965252,-97.70609,KINGFISHER,WEST CRESCENT,#11-1,BILLY MATTHEWS PRODUCTION LLC,OIL,AC,OIL
3507324685,35.98954,-97.92773,KINGFISHER,BARR,#1-34,BRG PETROLEUM LLC,OIL,AC,OIL
3507324686,36.050282,-97.911395,KINGFISHER,C.W. FALKENSTEIN,#3-11,CANVAS ENERGY LLC,GAS,AC,GAS
3507324687,35.999278,-97.686731,KINGFISHER,BURTON,#1-36,GILLILAND OIL AND GAS INC,OIL,AC,OIL
3507324688,35.8630951,-98.1799066,KINGFISHER,BIEHLER,#6,DEVON ENERGY PRODUCTION COMPANY LP,OIL,AC,OIL
3507324689,35.99294444,-98.17833333,KINGFISHER,LINCOLN NORTH UNIT,#44-4,BCE-MACH III LLC,OIL,AC,OIL
3507324690,36.000438,-97.786771,KINGFISHER,LINCOLN NORTH UNIT,#20-3,BCE-MACH III LLC,OIL,AC,OIL
3507324691,35.989218,-97.765321,KINGFISHER,LINCOLN NORTH UNIT,#54-2,BCE-MACH III LLC,OIL,AC,OIL
3507324692,35.989293,-97.795886,KINGFISHER,LINCOLN NORTH UNIT,#59-4,BCE-MACH III LLC,OIL,AC,OIL
3507324693,35.803898,-97.7030191,KINGFISHER,JACK,#2-2,SPELLER OIL CORPORATION,OTHER,EX,NT
3507324694,35.992619,-97.935658,KINGFISHER,CREEK,#1-34,BYNG ENERGY GROUP INC,STATE_FUNDS_PLUGGING,STFD,OIL
3507324695,36.024272,-98.17706,KINGFISHER,POPE FAMILY TRUST,#1-20,BOGO ENERGY CORPORATION,OIL,AC,OIL
3507324696,36.06727778,-98.16072222,KINGFISHER,RUBY,#1-4,BRG PETROLEUM LLC,GAS,AC,GAS
3507324697,35.868648,-98.186172,KINGFISHER,BIEHLER,#7,DEVON ENERGY PRODUCTION COMPANY LP,GAS,AC,GAS
3507324698,35.890205,-98.138662,KINGFISHER,J & J,#1-3,BRG PETROLEUM LLC,GAS,AC,GAS
3507324699,,,KINGFISHER,BARBARA 7,#2-A,SPELLER OIL CORPORATION,OTHER,EX,NT
3507324700,36.00261111,-98.0965,KINGFISHER,BRILL,#2-28,DIVERSIFIED PRODUCTION LLC,OIL,AC,OIL
3507324701,36.006502,-97.910323,KINGFISHER,DOVER UNIT,#106,CANVAS ENERGY LLC,OIL,AC,OIL
3507324702,,,KINGFISHER,JANICE,#2,DEVON ENERGY PRODUCTION COMPANY LP,PLUGGED,PA,GAS
3507324703,36.006187,-97.932198,KINGFISHER,DOVER UNIT,#107,CANVAS ENERGY LLC,OIL,AC,OIL
3507324704,36.00275,-97.81408333,KINGFISHER,DOVER UNIT,#108,CANVAS ENERGY LLC,OIL,AC,OIL
3507324705,36.00619,-97.915277,KINGFISHER,DOVER UNIT,#109,CANVAS ENERGY LLC,OIL,AC,OIL
3507324706,35.985347,-97.935595,KINGFISHER,ROYSE SMITH,##1-3,BRG PETROLEUM LLC,OIL,AC,OIL
3507324707,35.814116,-97.698833,KINGFISHER,HARMAN,#2,SPELLER OIL CORPORATION,OIL,AC,OIL
3507324708,35.992892,-97.756283,KINGFISHER,LINCOLN NORTH UNIT,#41-2,BCE-MACH III LLC,OIL,AC,OIL
3507324709,35.989347,-97.737791,KINGFISHER,LINCOLN NORTH UNIT,#49-3,BCE-MACH III LLC,OIL,AC,OIL
3507324710,35.989305,-97.804981,KINGFISHER,LINCOLN NORTH UNIT,#61-3,BCE-MACH III LLC,OIL,AC,OIL
3507324711,,,KINGFISHER,LINCOLN NORTH UNIT,#58-4,HINKLE OIL AND GAS INC,OTHER,EX,NT
3507324712,35.985957,-97.782046,KINGFISHER,LINCOLN NORTH UNIT,#57-2,BCE-MACH III LLC,OIL,AC,OIL
3507324713,35.848325,-97.737663,KINGFISHER,MARION,#1-21,TEX-STAR PRODUCTION,OIL,AC,OIL
3507324714,36.126011,-97.941281,KINGFISHER,TITTERINGTON A,#2-15,CANVAS ENERGY LLC,PLUGGED,PA,OIL
3507324715,35.991592,-97.878699,KINGFISHER,FARRAR,#1,CANVAS ENERGY LLC,OIL,AC,OIL
3507324716,36.0305401,-98.172611,KINGFISHER,STATE,#2-16,BOGO ENERGY CORPORATION,OIL,AC,OIL
3507324717,35.95476,-98.14559,KINGFISHER,BILLIE,##1-15,JKB RESOURCES LLC,GAS,AC,GAS
3507324718,35.882256,-98.183271,KINGFISHER,BLEHM,##1-8,BRG PETROLEUM LLC,GAS,AC,GAS
3507324719,35.896468,-98.142706,KINGFISHER,GLEANN,#1-3,JKB RESOURCES LLC,GAS,AC,GAS
3507324720,36.005904,-97.860906,KINGFISHER,INGLE,#2-29,LARKSPUR OPERATING LLC,OIL,AC,OIL
3507324721,35.740358,-98.13753,KINGFISHER,MILLER,#1-27H,CANARD COLVERT OPERATING LLC,OIL,AC,OIL
3507324722,36.009829,-98.177038,KINGFISHER,EDWIN,#1-29,BOGO ENERGY CORPORATION,OIL,AC,OIL
3507324723,35.810717,-98.045857,KINGFISHER,BENSON,##1-3,DEVON ENERGY PRODUCTION COMPANY LP,GAS,AC,GAS
3507324724,35.769613,-98.121577,KINGFISHER,TEAGUE,#1-14H,MARATHON OIL COMPANY,GAS,AC,GAS
3507324725,35.828387,-97.680855,KINGFISHER,EDNA,#1-25H,VALIDUS ENERGY II MIDCON LLC,OIL,AC,OIL
3507324726,36.006191,-97.923547,KINGFISHER,DOVER UNIT,#110,CANVAS ENERGY LLC,OIL,AC,OIL
3507324727,36.006196,-97.941296,KINGFISHER,DOVER UNIT,#111,CANVAS ENERGY LLC,OIL,AC,OIL
3507324728,35.843161,-97.681096,KINGFISHER,WAKEMAN,#1-24H,VALIDUS ENERGY II MIDCON LLC,OIL,AC,OIL
3507324729,35.899529,-97.815291,KINGFISHER,LANKARD TRUST,#2,SPESS OIL COMPANY INC,DRY,AC,DRY
3507324730,36.002833,-97.932104,KINGFISHER,DOVER UNIT,#112,CANVAS ENERGY LLC,OIL,AC,OIL
3507324731,35.740361,-98.161742,KINGFISHER,MIKE STROUD,#1-28H,MARATHON OIL COMPANY,OIL,AC,OIL
3507324732,36.009502,-97.914607,KINGFISHER,DOVER UNIT,#113,CANVAS ENERGY LLC,OIL,AC,OIL
3507324733,35.911738,-97.789218,KINGFISHER,STATELAND,#Z-4,SPESS OIL COMPANY INC,OIL,AC,OIL
3507324734,35.838251,-97.784694,KINGFISHER,WASHINGTON,#1-25,SUPERIOR OIL & GAS COMPANY OF OKLAHOMA,PLUGGED,PA,NT
3507324735,35.925411,-98.114034,KINGFISHER,BARTON,#2,LAGOON WATER LOGISTICS LLC,PLUGGED,PA,TM
3507324736,36.133312,-97.945723,KINGFISHER,STATES,#1-9,FARO OPERATING COMPANY ANADARKO LLC,OIL,AC,OIL
3507324737,36.118717,-97.944656,KINGFISHER,ROBINSON TRUST,#1-16,PLAINSMEN ENERGY LLC,GAS,AC,GAS
3507324738,36.019711,-97.692461,KINGFISHER,POLLARD,#1-24,SPESS OIL COMPANY INC,OIL,AC,OIL
3507324739,35.831763,-98.126187,KINGFISHER,HAZEL,#3,DEVON ENERGY PRODUCTION COMPANY LP,OIL,AC,OIL
3507324740,36.140019,-97.842441,KINGFISHER,EAST HENNESSEY UNIT,#46A,BCE-MACH III LLC,OIL,AC,OIL
3507324741,36.085723,-97.865253,KINGFISHER,EAST HENNESSEY UNIT,#174A,BCE-MACH III LLC,OIL,AC,OIL
3507324742,35.974073,-97.769591,KINGFISHER,LINCOLN NORTH UNIT,#95-3,BCE-MACH III LLC,OIL,AC,OIL
3507324743,35.981429,-97.769377,KINGFISHER,LINCOLN NORTH UNIT,#80-4,BCE-MACH III LLC,OIL,AC,OIL
3507324744,35.945304,-97.822719,KINGFISHER,LINCOLN NORTH UNIT,#135-2,BCE-MACH III LLC,OIL,AC,OIL
3507324745,36.087861,-97.730159,KINGFISHER,"SIMUNEK ""B""",#2,SPELLER OIL CORPORATION,GAS,AC,GAS
